company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
ONGC,2015.0,11.0,26.29,14.32,0.3,16.85,0.48,,,14.0,275.0,44.0,53944.0,,,,,32.61
ONGC,2016.0,10.56,31.55,14.32,0.23,10.67,0.36,,,10.0,275.0,56.0,45500.0,,,,,31.27
ONGC,2017.0,10.33,18.69,14.32,0.41,18.25,0.64,,,19.0,275.0,40.0,80029.0,,,,,33.2
ONGC,2018.0,8.08,17.63,14.32,0.52,13.47,0.7,,,17.0,275.0,38.0,106550.0,,14.78,1.67,-2.2,49.59
ONGC,2019.0,8.05,17.75,14.32,0.5,14.46,0.86,,,24.0,275.0,29.0,107742.0,,19.35,4.94,2.71,55.43
ONGC,2020.0,2.89,13.13,14.32,0.63,7.09,0.78,,,9.0,275.0,58.0,129473.0,,19.78,-8.34,-8.46,49.27
ONGC,2021.0,7.03,16.28,14.32,0.6,11.96,0.56,,,13.0,275.0,28.0,133187.0,,19.63,10.27,5.39,50.53
ONGC,2022.0,10.03,16.26,14.32,0.47,15.22,0.84,,,36.0,275.0,29.0,121986.0,,11.7,11.06,13.63,50.04
ONGC,2023.0,5.18,11.94,14.32,0.51,9.57,1.03,,,28.0,275.0,40.0,142255.0,,14.4,4.69,10.49,49.72
ONGC,2024.0,9.66,17.39,14.32,0.45,11.36,0.83,,,39.0,275.0,31.0,153181.0,,7.0,10.97,10.2,42.81
PFC,2013.0,25.63,34.58,19.49,5.89,0.55,0.1,,,13.0,333.0,21.0,139473.0,,,,,45.5
PFC,2014.0,25.52,35.54,19.49,5.79,0.58,0.11,,,17.0,333.0,22.0,159215.0,,,,,45.69
PFC,2015.0,24.03,33.73,19.49,5.79,0.55,0.11,,,18.0,333.0,20.0,187795.0,,,,,45.29
PFC,2016.0,22.2,32.88,19.49,5.57,0.55,0.11,,,19.0,333.0,30.0,200660.0,,,,,44.54
PFC,2017.0,8.11,19.13,19.49,5.51,0.32,0.11,,,7.0,333.0,59.0,202993.0,,,,,32.3
PFC,2018.0,18.09,24.17,19.49,11.07,0.39,0.09,,,20.0,333.0,31.0,441151.0,,22.94,14.66,9.0,65.29
PFC,2019.0,23.36,32.87,19.49,11.45,0.52,0.09,,,30.0,333.0,0.0,539488.0,,20.38,18.27,12.03,66.73
PFC,2020.0,15.24,22.53,19.49,12.08,0.35,0.09,,,22.0,333.0,35.0,596561.0,,20.0,9.56,4.1,61.67
PFC,2021.0,21.93,27.73,19.49,10.86,0.45,0.09,,,36.0,333.0,22.0,659682.0,,20.8,20.51,13.63,66.33
PFC,2022.0,24.61,30.6,19.49,9.21,0.52,0.1,,,42.0,333.0,23.0,660476.0,,22.56,53.03,43.1,68.53
PFC,2023.0,27.26,34.11,19.49,8.93,0.56,0.09,,,48.0,333.0,22.0,751158.0,,9.82,19.21,19.14,56.75
PFC,2024.0,28.92,36.69,19.49,8.52,0.58,0.09,,,60.0,333.0,23.0,861961.0,,11.08,15.92,14.87,59.43
PIDILITIND,2013.0,11.53,15.17,22.8,0.07,41.56,1.41,,,8.0,171.0,31.0,111.0,,,,,51.91
PIDILITIND,2014.0,10.51,15.69,22.8,0.02,44.38,1.46,,,9.0,171.0,31.0,46.0,,,,,51.24
PIDILITIND,2015.0,10.61,15.92,22.8,0.03,50.69,1.46,,,10.0,171.0,29.0,58.0,,,,,51.36
PIDILITIND,2016.0,15.05,21.88,22.8,0.03,96.46,1.44,,,16.0,171.0,26.0,80.0,,,,,56.09
PIDILITIND,2017.0,15.36,22.47,22.8,0.03,98.36,1.18,,,17.0,171.0,28.0,98.0,,,,,55.02
PIDILITIND,2018.0,15.89,22.06,22.8,0.03,93.38,1.17,,,19.0,171.0,32.0,125.0,,10.57,17.9,18.89,68.1
PIDILITIND,2019.0,13.11,19.37,22.8,0.03,57.73,1.2,,,18.0,171.0,36.0,113.0,,10.57,15.58,14.87,65.22
PIDILITIND,2020.0,15.38,21.61,22.8,0.06,49.21,1.12,,,22.0,171.0,32.0,288.0,,8.53,16.9,17.08,63.82
PIDILITIND,2021.0,15.44,23.12,22.8,0.06,47.57,0.83,,,22.0,171.0,38.0,331.0,,6.35,6.89,6.58,59.32
PIDILITIND,2022.0,12.17,18.71,22.8,0.06,45.12,1.04,,,24.0,171.0,42.0,416.0,,12.05,6.94,7.14,65.21
PIDILITIND,2023.0,10.92,16.83,22.8,0.05,42.52,1.12,,,25.0,171.0,44.0,391.0,,14.19,5.94,5.64,66.92
PIDILITIND,2024.0,14.11,21.87,22.8,0.05,54.33,1.03,,,34.0,171.0,47.0,382.0,,11.84,13.49,13.56,66.93
PNB,2013.0,11.66,,8.7,10.83,,5.63,,,28.0,110.0,19.0,6695.0,,,,,36.32
PNB,2014.0,8.17,,8.7,10.82,,3.9,,,20.0,110.0,10.0,10108.0,,,,,32.67
PNB,2015.0,7.24,,8.7,10.44,,2.56,,,18.0,110.0,18.0,16481.0,,,,,31.28
PNB,2016.0,-6.91,,8.7,12.12,,1.71,,,-19.0,110.0,-2.0,26014.0,,,,,22.53
PNB,2017.0,2.58,,8.7,6.36,,1.12,,,6.0,110.0,0.0,35497.0,,,,,22.36
PNB,2018.0,-24.86,,8.7,8.19,,0.77,,,-44.0,110.0,0.0,53777.0,,2.5,,,20.02
PNB,2019.0,-18.31,,8.7,9.66,,0.62,,,-21.0,110.0,0.0,71859.0,,3.01,,,18.02
PNB,2020.0,0.88,,8.7,8.52,,0.7,,,1.0,110.0,0.0,67736.0,,2.43,-32.75,-43.9,20.47
PNB,2021.0,3.29,,8.7,6.7,,1.15,,,2.0,110.0,0.0,59394.0,,10.03,,,35.06
PNB,2022.0,5.13,,8.7,5.4,,1.16,,,4.0,110.0,18.0,52961.0,,9.67,25.83,-7.79,36.52
PNB,2023.0,3.87,,8.7,4.9,,1.3,,,3.0,110.0,21.0,53621.0,,12.25,,,39.8
PNB,2024.0,8.4,,8.7,3.68,,1.51,,,8.0,110.0,18.0,55017.0,,15.9,,,49.97
POWERGRID,2013.0,32.97,82.85,19.0,2.62,4.54,0.12,,,5.0,99.0,31.0,69233.0,,,,,46.55
POWERGRID,2014.0,29.24,83.36,19.0,2.43,4.21,0.11,,,5.0,99.0,30.0,84220.0,,,,,45.8
POWERGRID,2015.0,28.77,85.1,19.0,2.5,3.84,0.11,,,5.0,99.0,21.0,96243.0,,,,,45.63
POWERGRID,2016.0,28.85,88.05,19.0,2.47,3.7,0.12,,,6.0,99.0,20.0,108545.0,,,,,46.01
POWERGRID,2017.0,29.0,87.36,19.0,2.39,3.77,0.13,,,8.0,99.0,31.0,118988.0,,,,,46.46
POWERGRID,2018.0,27.39,86.67,19.0,2.42,4.1,0.13,,,9.0,99.0,33.0,131503.0,,18.02,13.72,12.47,66.78
POWERGRID,2019.0,28.62,76.78,19.0,2.48,3.25,0.14,,,11.0,99.0,43.0,146376.0,,17.65,17.15,17.08,67.02
POWERGRID,2020.0,29.3,87.13,19.0,2.29,3.75,0.15,,,12.0,99.0,47.0,148270.0,,16.56,16.99,19.14,66.54
POWERGRID,2021.0,30.36,88.06,19.0,2.05,4.39,0.16,,,13.0,99.0,52.0,143232.0,,13.93,15.1,16.72,64.19
POWERGRID,2022.0,40.42,86.07,19.0,1.77,5.04,0.17,,,18.0,99.0,61.0,134696.0,,10.13,17.69,17.61,60.04
POWERGRID,2023.0,33.81,86.78,19.0,1.55,4.22,0.18,,,17.0,99.0,67.0,128584.0,,8.77,13.45,13.56,57.76
POWERGRID,2024.0,33.97,86.87,19.0,1.42,4.6,0.18,,,17.0,99.0,67.0,123516.0,,5.51,9.19,9.1,54.02
RECLTD,2013.0,28.11,97.33,22.2,6.15,1.64,0.1,,,15.0,279.0,21.0,107762.0,,,,,48.41
RECLTD,2014.0,27.53,96.67,22.2,6.07,1.66,0.11,,,18.0,279.0,20.0,126173.0,,,,,48.53
RECLTD,2015.0,26.01,94.41,22.2,6.02,1.64,0.11,,,20.0,279.0,20.0,150979.0,,,,,48.1
RECLTD,2016.0,23.59,93.04,22.2,5.86,1.57,0.12,,,22.0,279.0,30.0,169212.0,,,,,47.7
RECLTD,2017.0,25.94,92.24,22.2,4.99,1.67,0.12,,,24.0,279.0,30.0,167852.0,,,,,48.41
RECLTD,2018.0,19.64,85.09,22.2,6.27,1.45,0.09,,,17.0,279.0,41.0,204367.0,,10.69,3.03,2.53,57.57
RECLTD,2019.0,22.6,93.3,22.2,7.07,1.52,0.09,,,22.0,279.0,38.0,244249.0,,8.09,3.9,4.1,55.0
RECLTD,2020.0,16.61,86.7,22.2,8.09,1.37,0.09,,,19.0,279.0,44.0,286289.0,,7.82,-1.43,-1.02,51.4
RECLTD,2021.0,23.56,90.74,22.2,7.53,1.5,0.09,,,32.0,279.0,30.0,329723.0,,8.07,8.04,7.78,55.33
RECLTD,2022.0,25.55,87.68,22.2,6.49,1.56,0.1,,,38.0,279.0,30.0,333043.0,,10.04,9.71,9.63,59.31
RECLTD,2023.0,28.28,95.29,22.2,6.55,1.59,0.08,,,42.0,279.0,30.0,380790.0,,11.75,20.2,19.83,61.64
RECLTD,2024.0,29.77,100.77,22.2,6.42,1.6,0.09,,,54.0,279.0,30.0,445568.0,,13.34,19.76,19.67,64.83
RELIANCE,2013.0,5.27,8.37,9.25,0.59,11.81,1.09,,,15.0,606.0,13.0,107219.0,,,,,26.01
RELIANCE,2014.0,5.2,8.06,9.25,0.7,11.42,1.01,,,16.0,606.0,12.0,138761.0,,,,,25.47
RELIANCE,2015.0,6.31,10.0,9.25,0.77,13.87,0.74,,,17.0,606.0,12.0,168251.0,,,,,23.66
RELIANCE,2016.0,10.95,15.33,9.25,0.84,14.63,0.46,,,22.0,606.0,10.0,194714.0,,,,,25.89
RELIANCE,2017.0,9.81,15.23,9.25,0.82,14.43,0.43,,,22.0,606.0,11.0,217475.0,,,,,24.52
RELIANCE,2018.0,9.23,16.46,9.25,0.82,9.21,0.48,,,27.0,606.0,10.0,239843.0,,-0.26,11.55,12.47,26.02
RELIANCE,2019.0,7.01,14.82,9.25,0.79,5.62,0.57,,,29.0,606.0,10.0,307714.0,,5.56,12.06,12.63,28.33
RELIANCE,2020.0,6.68,14.96,9.25,0.79,4.44,0.51,,,29.0,606.0,10.0,355133.0,,9.77,11.03,11.27,32.39
RELIANCE,2021.0,11.52,17.33,9.25,0.4,4.87,0.35,,,39.0,606.0,9.0,278962.0,,11.34,12.47,12.13,39.27
RELIANCE,2022.0,9.77,15.63,9.25,0.41,8.79,0.46,,,45.0,606.0,9.0,319158.0,,17.98,17.86,15.39,45.51
RELIANCE,2023.0,8.45,16.24,9.25,0.63,7.89,0.55,,,49.0,606.0,9.0,451664.0,,17.53,15.48,12.66,44.21
RELIANCE,2024.0,8.79,18.07,9.25,0.58,7.73,0.51,,,51.0,606.0,10.0,458991.0,,9.61,14.68,11.95,34.92
SBILIFE,2013.0,4.24,2.87,12.0,0.0,179.75,0.28,,,6.0,162.0,8.0,0.0,,,,,19.75
SBILIFE,2014.0,4.22,2.96,12.0,0.0,171.0,0.28,,,7.0,162.0,14.0,0.0,,,,,19.72
SBILIFE,2015.0,3.48,3.39,12.0,0.0,244.25,0.32,,,8.0,162.0,15.0,0.0,,,,,19.82
SBILIFE,2016.0,4.37,4.76,12.0,0.0,209.8,0.23,,,8.0,162.0,14.0,0.0,,,,,19.12
SBILIFE,2017.0,3.13,3.5,12.0,0.0,241.4,0.3,,,10.0,162.0,16.0,0.0,,,,,18.9
SBILIFE,2018.0,3.38,3.91,12.0,0.0,248.0,0.28,,,12.0,162.0,17.0,0.0,,18.03,12.79,14.87,39.72
SBILIFE,2019.0,2.98,3.3,12.0,0.0,217.5,0.3,,,13.0,162.0,15.0,0.0,,20.91,12.76,13.18,41.32
SBILIFE,2020.0,3.25,3.08,12.0,0.0,,0.26,,,14.0,162.0,0.0,0.0,,13.36,11.78,11.84,34.69
SBILIFE,2021.0,1.78,1.06,12.0,0.0,,0.36,,,15.0,162.0,17.0,0.0,,33.49,11.52,13.4,43.23
SBILIFE,2022.0,1.81,0.88,12.0,0.0,,0.3,,,15.0,162.0,13.0,0.0,,22.12,9.54,8.45,40.85
SBILIFE,2023.0,2.13,0.15,12.0,0.0,198.4,0.26,,,17.0,162.0,15.0,0.0,,18.81,8.4,7.21,38.51
SBILIFE,2024.0,1.43,0.19,12.0,0.0,240.33,0.33,,,19.0,162.0,14.0,0.0,,24.23,7.37,7.89,41.71
SBIN,2013.0,11.05,-3.05,17.3,,0.26,,,,26.0,465.0,16.0,,,,,,28.84
SBIN,2014.0,7.83,-7.73,17.3,,0.19,,,,19.0,465.0,16.0,,,,,,25.19
SBIN,2015.0,8.57,-10.52,17.3,,0.21,,,,23.0,465.0,15.0,,,,,,26.14
SBIN,2016.0,5.9,-14.68,17.3,,0.14,,,,16.0,465.0,17.0,,,,,,23.2
SBIN,2017.0,-0.04,-27.92,17.3,,0.03,,,,0.0,465.0,859.0,,,,,,17.89
SBIN,2018.0,-1.64,-37.86,17.3,,-0.06,,,,-5.0,465.0,0.0,,,6.39,,,24.55
SBIN,2019.0,1.32,-27.1,17.3,,0.06,,,,3.0,465.0,0.0,,,6.03,-25.71,-30.87,25.14
SBIN,2020.0,7.83,-23.78,17.3,,0.21,,,,22.0,465.0,0.0,,,5.35,3.46,-0.89,31.16
SBIN,2021.0,8.59,-25.43,17.3,,0.23,,,,25.0,465.0,16.0,,,4.74,12.91,9.34,31.79
SBIN,2022.0,12.82,-21.92,17.3,,0.34,,,,40.0,465.0,18.0,,,4.7,,,36.22
SBIN,2023.0,16.46,-12.38,17.3,,0.42,,,,62.0,465.0,18.0,,,8.91,,,44.67
SBIN,2024.0,15.83,-13.73,17.3,,0.37,,,,75.0,465.0,18.0,,,11.63,83.41,90.37,48.14
SHREECEM,2013.0,18.53,28.81,12.2,,9.06,,,,288.0,5787.0,7.0,,,,,,28.42
SHREECEM,2014.0,13.77,24.32,12.2,,11.58,,,,226.0,5787.0,10.0,,,,,,24.11
SHREECEM,2015.0,6.81,21.47,12.2,,11.95,,,,122.0,5787.0,20.0,,,,,,16.3
SHREECEM,2016.0,20.73,25.52,12.2,,27.37,,,,328.0,5787.0,7.0,,,,,,29.56
SHREECEM,2017.0,15.58,29.24,12.2,,22.29,,,,384.0,5787.0,36.0,,,,,,26.11
SHREECEM,2018.0,14.08,25.15,12.2,,21.2,,,,397.0,5787.0,13.0,,,12.66,6.63,6.63,39.84
SHREECEM,2019.0,8.08,22.28,12.2,,11.56,,,,289.0,5787.0,21.0,,,17.05,5.22,5.04,37.98
SHREECEM,2020.0,12.0,29.31,12.2,,13.86,,,,426.0,5787.0,26.0,,,15.51,29.37,28.41,40.92
SHREECEM,2021.0,17.23,30.17,12.2,,18.0,,,,646.0,5787.0,9.0,,,19.72,15.38,14.52,49.66
SHREECEM,2022.0,8.45,24.72,12.2,,16.17,,,,352.0,5787.0,14.0,,,11.8,-1.07,-1.73,32.56
SHREECEM,2023.0,13.27,16.58,12.2,,13.0,,,,664.0,5787.0,28.0,,,12.67,11.35,10.83,39.18
SHREECEM,2024.0,8.45,22.02,12.2,,19.83,,,,480.0,5787.0,16.0,,,10.33,11.29,10.68,30.55
SHRIRAMFIN,2013.0,20.87,31.09,15.9,,0.71,,,,12.0,279.0,11.0,,,,,,34.82
SHRIRAMFIN,2014.0,16.02,23.58,15.9,,0.47,,,,11.0,279.0,12.0,,,,,,31.88
SHRIRAMFIN,2015.0,11.2,18.43,15.9,,0.36,,,,8.0,279.0,22.0,,,,,,26.53
SHRIRAMFIN,2016.0,11.43,17.61,15.9,,0.36,,,,9.0,279.0,19.0,,,,,,26.71
SHRIRAMFIN,2017.0,11.61,18.09,15.9,,0.38,,,,10.0,279.0,7.0,,,,,,26.88
SHRIRAMFIN,2018.0,18.88,28.18,15.9,,0.61,,,,20.0,279.0,10.0,,,14.01,11.74,10.76,50.82
SHRIRAMFIN,2019.0,16.58,24.47,15.9,,0.51,,,,20.0,279.0,11.0,,,12.88,13.66,12.7,48.04
SHRIRAMFIN,2020.0,15.17,21.53,15.9,,0.43,,,,20.0,279.0,5.0,,,12.53,19.57,20.11,46.17
SHRIRAMFIN,2021.0,14.34,19.53,15.9,,0.38,,,,18.0,279.0,18.0,,,10.96,16.11,14.87,43.11
SHRIRAMFIN,2022.0,14.13,19.04,15.9,,0.38,,,,20.0,279.0,20.0,,,12.05,16.54,14.87,44.34
SHRIRAMFIN,2023.0,19.74,28.86,15.9,,0.68,,,,32.0,279.0,22.0,,,17.69,18.75,9.86,54.62
SHRIRAMFIN,2024.0,20.33,28.92,15.9,,0.68,,,,39.0,279.0,23.0,,,18.56,23.49,14.29,55.71
SIEMENS,2011.0,7.26,9.8,19.1,,56.54,,,,,431.0,24.0,,,,,,27.37
SIEMENS,2014.0,5.65,1.11,19.1,,35.61,,,,17.0,431.0,35.0,,,,,,25.72
SIEMENS,2015.0,11.11,9.45,19.1,,64.7,,,,33.0,431.0,30.0,,,,,,31.65
SIEMENS,2016.0,26.89,9.42,19.1,,379.73,,,,82.0,431.0,41.0,,,-1.94,27.41,,43.32
SIEMENS,2017.0,10.28,9.54,19.1,,234.25,,,,32.0,431.0,22.0,,,,,,30.78
SIEMENS,2018.0,7.04,10.37,19.1,,200.88,,,,25.0,431.0,28.0,,,,,,27.04
SIEMENS,2019.0,8.4,11.39,19.1,,157.33,,,,31.0,431.0,23.0,,,4.15,12.76,12.77,33.43
SIEMENS,2020.0,7.73,10.08,19.1,,43.93,,,,22.0,431.0,32.0,,,-1.2,-8.11,-7.79,29.37
SIEMENS,2021.0,8.25,11.0,19.1,,73.88,,,,31.0,431.0,26.0,,,4.02,-17.87,-17.68,33.02
SIEMENS,2022.0,9.56,11.53,19.1,,65.19,,,,43.0,431.0,23.0,,,7.84,6.3,6.09,38.37
SIEMENS,2023.0,10.03,12.72,19.1,,129.7,,,,55.0,431.0,18.0,,,8.85,16.84,17.08,40.52
SIEMENS,2024.0,12.22,13.96,19.1,,67.15,,,,76.0,431.0,16.0,,,11.19,19.85,19.64,46.25
SUNPHARMA,2013.0,31.17,42.98,16.7,,109.16,,,,14.0,288.0,9.0,,,,,,38.8
SUNPHARMA,2014.0,24.12,43.55,16.7,,114.43,,,,15.0,288.0,10.0,,,,,,37.08
SUNPHARMA,2015.0,19.99,28.82,16.7,,14.12,,,,22.0,288.0,14.0,,,,,,35.15
SUNPHARMA,2016.0,19.86,28.69,16.7,,15.55,,,,19.0,288.0,5.0,,,,,,35.03
SUNPHARMA,2017.0,24.85,31.99,16.7,,26.78,,,,29.0,288.0,12.0,,,,,,37.27
SUNPHARMA,2018.0,9.6,21.26,16.7,,10.61,,,,9.0,288.0,23.0,,,18.93,-6.03,-8.46,47.12
SUNPHARMA,2019.0,11.04,21.94,16.7,,11.03,,,,11.0,288.0,25.0,,,12.57,-3.73,-6.01,42.55
SUNPHARMA,2020.0,12.7,21.26,16.7,,24.31,,,,16.0,288.0,25.0,,,3.69,-5.29,-6.17,33.11
SUNPHARMA,2021.0,6.78,25.29,16.7,,35.61,,,,12.0,288.0,62.0,,,3.29,-16.68,-8.78,26.21
SUNPHARMA,2022.0,8.77,26.54,16.7,,53.17,,,,14.0,288.0,73.0,,,4.13,-15.46,-13.55,29.6
SUNPHARMA,2023.0,19.4,26.55,16.7,,70.4,,,,35.0,288.0,33.0,,,10.62,27.34,31.21,47.5
SUNPHARMA,2024.0,19.82,26.84,16.7,,58.33,,,,40.0,288.0,34.0,,,10.78,24.54,29.46,47.89
TATACONSUM,2013.0,6.05,10.47,8.32,,9.83,,,,6.0,193.0,36.0,,,,,,9.8
TATACONSUM,2014.0,6.59,9.72,8.32,,10.6,,,,7.0,193.0,29.0,,,,,,10.02
TATACONSUM,2015.0,3.42,9.91,8.32,,8.72,,,,4.0,193.0,6.0,,,,,,6.97
TATACONSUM,2016.0,-0.56,5.51,8.32,,3.45,,,,0.0,193.0,-999.0,,,,,,4.21
TATACONSUM,2017.0,6.71,11.67,8.32,,20.44,,,,6.0,193.0,38.0,,,,,,10.23
TATACONSUM,2018.0,8.16,12.31,8.32,,17.54,,,,8.0,193.0,30.0,,,-1.5,4.55,5.92,13.51
TATACONSUM,2019.0,6.3,10.84,8.32,,11.67,,,,6.0,193.0,39.0,,,-1.29,-2.17,-3.04,11.38
TATACONSUM,2020.0,4.77,13.41,8.32,,16.36,,,,5.0,193.0,54.0,,,3.81,11.0,4.56,12.67
TATACONSUM,2021.0,8.02,13.31,8.32,,22.4,,,,9.0,193.0,44.0,,,11.82,,,26.03
TATACONSUM,2022.0,8.17,13.84,8.32,,20.77,,,,10.0,193.0,60.0,,,12.88,17.41,10.76,27.83
TATACONSUM,2023.0,9.58,13.47,8.32,,16.8,,,,12.0,193.0,65.0,,,15.13,18.88,8.45,32.09
TATACONSUM,2024.0,7.99,15.02,8.32,,25.32,,,,12.0,193.0,64.0,,,15.96,21.6,14.87,30.86
TATAMOTORS,2013.0,5.28,13.03,49.4,,6.97,,,,35.0,275.0,6.0,,,,,,34.44
TATAMOTORS,2014.0,6.03,14.97,49.4,,7.31,,,,48.0,275.0,5.0,,,,,,35.09
TATAMOTORS,2015.0,5.35,14.91,49.4,,8.22,,,,48.0,275.0,0.0,,,,,,34.5
TATAMOTORS,2016.0,4.28,14.06,49.4,,7.31,,,,40.0,275.0,1.0,,,,,,33.18
TATAMOTORS,2017.0,2.8,10.97,49.4,,7.42,,,,26.0,275.0,0.0,,,,,,31.52
TATAMOTORS,2018.0,3.12,10.79,49.4,,7.99,,,,31.0,275.0,0.0,,,9.08,-1.84,-2.4,42.16
TATAMOTORS,2019.0,-9.51,8.17,49.4,,-0.35,,,,-100.0,275.0,0.0,,,5.34,,,34.55
TATAMOTORS,2020.0,-4.59,6.89,49.4,,2.5,,,,-39.0,275.0,0.0,,,-0.16,,,30.88
TATAMOTORS,2021.0,-5.36,12.93,49.4,,2.61,,,,-41.0,275.0,0.0,,,-1.76,,,30.29
TATAMOTORS,2022.0,-4.06,8.88,49.4,,2.91,,,,-34.0,275.0,0.0,,,0.64,,,31.2
TATAMOTORS,2023.0,0.78,9.2,49.4,,3.76,,,,7.0,275.0,32.0,,,3.48,-21.62,-25.74,33.81
TATAMOTORS,2024.0,7.26,13.6,49.4,,6.53,,,,94.0,275.0,7.0,,,7.72,,,44.49
TATAPOWER,2013.0,0.37,16.86,11.3,,2.26,,,,0.0,105.0,-319.0,,,,,,8.13
TATAPOWER,2014.0,0.03,19.36,11.3,,2.08,,,,-1.0,105.0,-114.0,,,,,,8.08
TATAPOWER,2015.0,1.36,18.76,11.3,,1.99,,,,1.0,105.0,210.0,,,,,,8.79
TATAPOWER,2016.0,2.66,7.14,11.3,,1.91,,,,2.0,105.0,53.0,,,,,,9.87
TATAPOWER,2017.0,3.99,19.84,11.3,,2.01,,,,3.0,105.0,39.0,,,,,,11.24
TATAPOWER,2018.0,9.73,8.55,11.3,,2.36,,,,9.0,105.0,15.0,,,-4.15,84.24,,18.35
TATAPOWER,2019.0,8.72,10.27,11.3,,2.46,,,,9.0,105.0,15.0,,,-3.51,193.33,,17.48
TATAPOWER,2020.0,4.52,23.36,11.3,,2.02,,,,4.0,105.0,41.0,,,-2.81,23.56,31.95,13.02
TATAPOWER,2021.0,4.4,21.16,11.3,,2.17,,,,4.0,105.0,44.0,,,2.09,12.86,14.87,14.74
TATAPOWER,2022.0,5.04,16.42,11.3,,2.47,,,,5.0,105.0,32.0,,,9.19,14.41,10.76,22.92
TATAPOWER,2023.0,6.91,14.02,11.3,,3.03,,,,10.0,105.0,19.0,,,15.48,7.85,2.13,32.9
TATAPOWER,2024.0,6.97,17.47,11.3,,3.05,,,,12.0,105.0,17.0,,,15.51,10.43,5.92,33.08
TATASTEEL,2013.0,-5.4,2.94,6.55,,1.36,,,,-6.0,72.0,-11.0,,,,,,1.86
TATASTEEL,2014.0,2.47,10.89,6.55,,3.9,,,,3.0,72.0,27.0,,,,,,4.15
TATASTEEL,2015.0,-2.82,2.44,6.55,,1.94,,,,-3.0,72.0,-20.0,,,,,,2.22
TATASTEEL,2016.0,-0.49,-0.61,6.55,,2.3,,,,0.0,72.0,-203.0,,,,,,2.52
TATASTEEL,2017.0,-3.71,11.7,6.55,,1.84,,,,-4.0,72.0,-23.0,,,,,,2.17
TATASTEEL,2018.0,14.4,17.39,6.55,,5.93,,,,12.0,72.0,9.0,,,-1.76,,,18.52
TATASTEEL,2019.0,5.79,18.59,6.55,,4.03,,,,9.0,72.0,15.0,,,1.19,20.01,24.57,10.32
TATASTEEL,2020.0,0.84,12.49,6.55,,1.94,,,,1.0,72.0,74.0,,,0.04,,,4.88
TATASTEEL,2021.0,5.24,19.52,6.55,,4.03,,,,6.0,72.0,40.0,,,8.92,,,17.43
TATASTEEL,2022.0,17.11,26.02,6.55,,11.86,,,,33.0,72.0,16.0,,,16.79,,,39.71
TATASTEEL,2023.0,3.32,13.27,6.55,,5.38,,,,7.0,72.0,50.0,,,14.58,-14.57,-10.22,22.93
TATASTEEL,2024.0,-2.14,9.71,6.55,,2.16,,,,-4.0,72.0,-101.0,,,7.77,,,10.49
TCS,2013.0,22.35,28.64,0.52,,400.38,,,,36.0,281.0,31.0,,,,,,21.51
TCS,2014.0,23.63,30.75,0.52,,686.92,,,,49.0,281.0,33.0,,,,,,22.1
TCS,2015.0,21.19,25.87,0.52,,271.17,,,,51.0,281.0,78.0,,,,,,21.01
TCS,2016.0,22.4,28.24,0.52,,1023.06,,,,62.0,281.0,35.0,,,,,,21.53
TCS,2017.0,22.34,27.39,0.52,,1141.62,,,,67.0,281.0,35.0,,,,,,21.47
TCS,2018.0,21.02,26.41,0.52,,695.35,,,,67.0,281.0,37.0,,,14.34,12.95,13.23,38.5
TCS,2019.0,21.55,26.97,0.52,,221.3,,,,84.0,281.0,36.0,,,12.35,10.3,11.38,36.18
TCS,2020.0,20.67,26.83,0.52,,50.54,,,,86.0,281.0,85.0,,,10.64,10.1,11.02,33.45
TCS,2021.0,19.83,28.35,0.52,,76.08,,,,88.0,281.0,43.0,,,8.61,5.99,7.26,29.64
TCS,2022.0,20.05,27.67,0.52,,72.8,,,,105.0,281.0,41.0,,,10.2,7.84,9.4,32.38
TCS,2023.0,18.76,26.28,0.52,,80.5,,,,115.0,281.0,100.0,,,12.86,10.33,11.41,35.43
TCS,2024.0,19.14,26.69,0.52,,87.1,,,,127.0,281.0,58.0,,,10.46,7.87,8.62,32.15
TECHM,2013.0,19.02,20.69,8.63,,12.44,,,,25.0,270.0,5.0,,,,,,23.64
TECHM,2014.0,16.29,22.19,8.63,,55.2,,,,32.0,270.0,15.0,,,,,,21.98
TECHM,2015.0,11.75,18.54,8.63,,62.3,,,,27.0,270.0,22.0,,,,,,16.84
TECHM,2016.0,11.43,16.08,8.63,,48.59,,,,31.0,270.0,35.0,,,,,,16.52
TECHM,2017.0,9.78,14.36,8.63,,38.44,,,,29.0,270.0,28.0,,,,,,14.94
TECHM,2018.0,12.3,15.31,8.63,,37.82,,,,39.0,270.0,33.0,,,34.96,23.7,9.3,42.07
TECHM,2019.0,12.35,18.05,8.63,,51.17,,,,44.0,270.0,29.0,,,13.07,6.97,6.58,33.65
TECHM,2020.0,10.57,14.93,8.63,,34.87,,,,42.0,270.0,32.0,,,10.26,7.94,9.24,27.78
TECHM,2021.0,11.5,17.95,8.63,,43.59,,,,46.0,270.0,89.0,,,7.4,7.54,8.21,24.48
